Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
simple,SP_11513,TE-19 PERFORATED PAD OF ART SHEETS - A4 SIZE,1,0,visible,TE-19 PERFORATED PAD OF ART SHEETS - A4 SIZE,TE-19 PERFORATED PAD OF ART SHEETS - A4 SIZE. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/TE-EB-49dc83d-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11514,TE-09A NARROW SINGLE LINE HALF PAGE INTERLEAF,1,0,visible,TE-09A NARROW SINGLE LINE HALF PAGE INTERLEAF,TE-09A NARROW SINGLE LINE HALF PAGE INTERLEAF. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/TE-EB-5bacef0-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11515,Activity Pad - Tear off Pad - Nursery Revised (Edition 2023),1,0,visible,Activity Pad - Tear off Pad - Nursery Revised (Edition 2023),Activity Pad - Tear off Pad - Nursery Revised (Edition 2023). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/activity-pad-nursery-abd1352-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11516,Kidlings Club - The World Around Us - Step 3 (Edition 2023) KG,1,0,visible,Kidlings Club - The World Around Us - Step 3 (Edition 2023) KG,Kidlings Club - The World Around Us - Step 3 (Edition 2023) KG. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Kidlings-club-step-3-6db8b5f-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11517,Online with Computers - Digital Foundations Book - II Class 2,1,0,visible,Online with Computers - Digital Foundations Book - II Class 2,Online with Computers - Digital Foundations Book - II Class 2. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Computer-2-183769c-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11518,Online with Computers - Digital Foundations - I Class 1,1,0,visible,Online with Computers - Digital Foundations - I Class 1,Online with Computers - Digital Foundations - I Class 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/computer-1-ea817a2-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11519,Social Studies Workbook Class 4,1,0,visible,Social Studies Workbook Class 4,Social Studies Workbook Class 4. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Sst-4-wb-c4851e4-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11520,Main or Meri Duniya (Stories) Class 6,1,0,visible,Main or Meri Duniya (Stories) Class 6,Main or Meri Duniya (Stories) Class 6. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Main-or-Meri-Duniya-class-6-486d13e-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11521,Social Studies Book Class 5,1,0,visible,Social Studies Book Class 5,Social Studies Book Class 5. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Sst-5-f4ca297-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11522,Online with Computers - Digital Foundations III 2nd Edition 2024,1,0,visible,Online with Computers - Digital Foundations III 2nd Edition 2024,Online with Computers - Digital Foundations III 2nd Edition 2024. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Computer-3-6c58794-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11523,Main or Meri Duniya (Stories) Class 8,1,0,visible,Main or Meri Duniya (Stories) Class 8,Main or Meri Duniya (Stories) Class 8. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Main-or-Meri-Duniya-class-8-ee95df4-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11524,Main or Meri Duniya (Stories) Class 7,1,0,visible,Main or Meri Duniya (Stories) Class 7,Main or Meri Duniya (Stories) Class 7. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Main-or-Meri-Duniya-class-7-326578a-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11525,"Jolly Phonics Readers, Nonfiction, Level 2 (Pack of 6) Year 1",1,0,visible,"Jolly Phonics Readers, Nonfiction, Level 2 (Pack of 6) Year 1","Jolly Phonics Readers, Nonfiction, Level 2 (Pack of 6) Year 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.",taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Jolly-Phonics-E-Readers-Level-2-Nonfiction-a162146-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11526,Shaping Mathematics Workbook 3B,1,0,visible,Shaping Mathematics Workbook 3B,Shaping Mathematics Workbook 3B. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Shaping-Maths-3B-a3a5d6d-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11527,Jolly Phonics Workbook 3 Class Nursery,1,0,visible,Jolly Phonics Workbook 3 Class Nursery,Jolly Phonics Workbook 3 Class Nursery. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/JOLLY-PHONICS-WORKBOOK-3-617d032-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11528,Jolly Phonics Workbook 7 Class KG,1,0,visible,Jolly Phonics Workbook 7 Class KG,Jolly Phonics Workbook 7 Class KG. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/JOLLY-PHONICS-WORKBOOK-7-0a3837c-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11529,"Jolly Phonics Readers, Nonfiction, Level 3 (Pack of 6) Year 2",1,0,visible,"Jolly Phonics Readers, Nonfiction, Level 3 (Pack of 6) Year 2","Jolly Phonics Readers, Nonfiction, Level 3 (Pack of 6) Year 2. Buy online at best price with fast delivery across Pakistan from Study Pack Store.",taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Jolly-Readers-Level-3-Nonfiction-a1e6db5-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11530,Jolly Phonics Workbook 5 Class Reception,1,0,visible,Jolly Phonics Workbook 5 Class Reception,Jolly Phonics Workbook 5 Class Reception. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/JOLLY-PHONICS-WORKBOOK-5-5be8f0d-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11531,Shaping Mathematics Workbook 4B,1,0,visible,Shaping Mathematics Workbook 4B,Shaping Mathematics Workbook 4B. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Shaping-Maths-4B-d4c43ce-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11532,Cambridge Primary English Learner's Book 1,1,0,visible,Cambridge Primary English Learner's Book 1,Cambridge Primary English Learner's Book 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Primary-English-book-1-1428d97-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11533,The Railway Children,1,0,visible,The Railway Children,The Railway Children. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/image--45--c2764a8-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11534,The Prince and the Pauper by Mark Twain (Level 2- OPR),1,0,visible,The Prince and the Pauper by Mark Twain (Level 2- OPR),The Prince and the Pauper by Mark Twain (Level 2- OPR). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/image--47--a0dc057-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11535,Cambridge Lower Secondary English b John Reynold - 6,1,0,visible,Cambridge Lower Secondary English b John Reynold - 6,Cambridge Lower Secondary English b John Reynold - 6. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/image--52--e15c22b-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11536,Robinson Crusoe,1,0,visible,Robinson Crusoe,Robinson Crusoe. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/image--55--d3efe19-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11537,Cambridge Lower Secondary English b John Reynold - 7,1,0,visible,Cambridge Lower Secondary English b John Reynold - 7,Cambridge Lower Secondary English b John Reynold - 7. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/image--53--a3e7d1e-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11538,The Merchant of Venice and other stories from Shakespeare by William Shakespeare (Level 3 -OPR),1,0,visible,The Merchant of Venice and other stories from Shakespeare by William Shakespeare (Level 3 -OPR),The Merchant of Venice and other stories from Shakespeare by William Shakespeare (Level 3 -OPR). Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/image--48--97642bc-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11539,My Revision Notes: AQA A-Level Computer Science,1,0,visible,My Revision Notes: AQA A-Level Computer Science,My Revision Notes: AQA A-Level Computer Science. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/My-Revision-Notes-AQA-A-Level-Computer-Science-32b6b79-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11540,Combo Pack 5 Class Nursery,1,0,visible,Combo Pack 5 Class Nursery,Combo Pack 5 Class Nursery. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/combo-5-4d78e67-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11541,Combo Pack 4 Class Pre-Nursery,1,0,visible,Combo Pack 4 Class Pre-Nursery,Combo Pack 4 Class Pre-Nursery. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Combo-Pack-4-56a82a9-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11542,Combo Pack 5 Class KG,1,0,visible,Combo Pack 5 Class KG,Combo Pack 5 Class KG. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/combo-5-8a89c84-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11543,Combo Pack 5 Class 2,1,0,visible,Combo Pack 5 Class 2,Combo Pack 5 Class 2. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/CLASS-2-BSS--3--ca9d995-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11544,Combo Pack 5 Class 1,1,0,visible,Combo Pack 5 Class 1,Combo Pack 5 Class 1. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/combo-5-e09ea84-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11545,Combo Pack 4 Class 3,1,0,visible,Combo Pack 4 Class 3,Combo Pack 4 Class 3. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/combo-4-0646144-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11546,Combo Pack 3 Class 8,1,0,visible,Combo Pack 3 Class 8,Combo Pack 3 Class 8. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/CLASS-8-BSS--2--b6c3740-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11547,Combo Pack 4 Class 4,1,0,visible,Combo Pack 4 Class 4,Combo Pack 4 Class 4. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/combo-4-8d3fe37-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11548,Combo Pack 3 Class 6,1,0,visible,Combo Pack 3 Class 6,Combo Pack 3 Class 6. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Combo-3-7315cf1-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11549,Combo Pack 4 Class 5,1,0,visible,Combo Pack 4 Class 5,Combo Pack 4 Class 5. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/combo-4--4--ce18f44-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11550,Combo Pack 3 Class 7,1,0,visible,Combo Pack 3 Class 7,Combo Pack 3 Class 7. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Combo-3-8bbb543-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11551,SMIGGLE HIGHLIGHTER SCENTED MIX TITLES 4PC PACK,1,0,visible,SMIGGLE HIGHLIGHTER SCENTED MIX TITLES 4PC PACK,SMIGGLE HIGHLIGHTER SCENTED MIX TITLES 4PC PACK. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Smiggle--59--19b6288-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11552,BEMBEL SCHOOL BAG 14'' KIDS BAG,1,0,visible,BEMBEL SCHOOL BAG 14'' KIDS BAG,BEMBEL SCHOOL BAG 14'' KIDS BAG. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/BEMBEL-SCHOOL-BAG-14---Batman-bd4eb7e-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11553,PIANO WHITE BOARD MARKER BLACK 90,1,0,visible,PIANO WHITE BOARD MARKER BLACK 90,PIANO WHITE BOARD MARKER BLACK 90. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/149979-3866ea6-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11554,Deli School Scissor Round Tip E6021 1PC,1,0,visible,Deli School Scissor Round Tip E6021 1PC,Deli School Scissor Round Tip E6021 1PC. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Round-Tip-Scissor-6436e00-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11555,SUPER CAR GEOMETRY WITH STATIONERY ASSORTED COLOR,1,0,visible,SUPER CAR GEOMETRY WITH STATIONERY ASSORTED COLOR,SUPER CAR GEOMETRY WITH STATIONERY ASSORTED COLOR. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Geometry--45--bc48a31-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11556,Sketch Book IMP Spiral A4 40P,1,0,visible,Sketch Book IMP Spiral A4 40P,Sketch Book IMP Spiral A4 40P. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/WhatsApp-Image-2025-08-07-at-4-46-35-PM-c9ddabe-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
simple,SP_11557,Kidco Poster Color 30ml Assorted 12PC P,1,0,visible,Kidco Poster Color 30ml Assorted 12PC P,Kidco Poster Color 30ml Assorted 12PC P. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,500.00,School Books > The Educators,https://cdn.fishry.com/product/Untitled-design--27--8e9fffc-my-bag-pack.jpg,Publisher,The Educators,1,1,,,,,,,,
